# Timestamp,Type of mobile,MMSI,Latitude,Longitude,Navigational status,ROT,SOG,COG,Heading,IMO,Callsign,Name,Ship type,Cargo type,Width,Length,Type of position fixing device,Draught,Destination,ETA,Data source type,A,B,C,D
08/02/2021 12:30:36,Class A,377739000,55.507658,12.719002,Under way using engine,0.0,9.9,6.0,5,9108439,J8B5374,INGEBORG PILOT,Cargo,No additional information,11,88,GPS,5.1,DK CPH,08/02/2021 10:00:00,AIS,73,15,8,3
08/02/2021 12:30:45,Class A,377739000,55.508108,12.719075,Under way using engine,0.0,9.8,6.0,6,9108439,J8B5374,INGEBORG PILOT,Cargo,No additional information,11,88,GPS,5.1,DK CPH,08/02/2021 10:00:00,AIS,73,15,8,3
08/02/2021 12:30:46,Class A,266440000,55.483513,12.709018,Under way using engine,0.0,12.3,5.5,2,9227431,SKGQ,POLAR,Fishing,,11,61,GPS,6.4,SKAGEN,,AIS,42,19,5,6
08/02/2021 12:30:55,Class A,377739000,55.508532,12.719168,Under way using engine,0.0,9.9,7.0,5,9108439,J8B5374,INGEBORG PILOT,Cargo,No additional information,11,88,GPS,5.1,DK CPH,08/02/2021 10:00:00,AIS,73,15,8,3
08/02/2021 12:30:55,Class A,266440000,55.484038,12.709092,Under way using engine,0.0,12.6,4.7,3,9227431,SKGQ,POLAR,Fishing,,11,61,GPS,6.4,SKAGEN,,AIS,42,19,5,6
08/02/2021 12:31:04,Class A,266440000,55.484603,12.709188,Under way using engine,0.0,12.3,5.2,3,9227431,SKGQ,POLAR,Fishing,,11,61,GPS,6.4,SKAGEN,,AIS,42,19,5,6
08/02/2021 12:31:05,Class A,377739000,55.508993,12.719248,Under way using engine,0.0,9.8,5.4,5,9108439,J8B5374,INGEBORG PILOT,Cargo,No additional information,11,88,GPS,5.1,DK CPH,08/02/2021 10:00:00,AIS,73,15,8,3
08/02/2021 12:31:15,Class A,377739000,55.509452,12.719323,Under way using engine,0.0,9.9,5.5,5,9108439,J8B5374,INGEBORG PILOT,Cargo,No additional information,11,88,GPS,5.1,DK CPH,08/02/2021 10:00:00,AIS,73,15,8,3
08/02/2021 12:31:24,Class A,266440000,55.485685,12.709403,Under way using engine,0.0,12.4,7.2,4,9227431,SKGQ,POLAR,Fishing,,11,61,GPS,6.4,SKAGEN,,AIS,42,19,5,6
08/02/2021 12:31:25,Class A,377739000,55.509907,12.719412,Under way using engine,0.0,9.8,6.6,4,9108439,J8B5374,INGEBORG PILOT,Cargo,No additional information,11,88,GPS,5.1,DK CPH,08/02/2021 10:00:00,AIS,73,15,8,3
08/02/2021 12:31:35,Class A,266440000,55.486307,12.709528,Under way using engine,0.0,12.4,6.4,5,9227431,SKGQ,POLAR,Fishing,,11,61,GPS,6.4,SKAGEN,,AIS,42,19,5,6
08/02/2021 12:31:36,Class A,377739000,55.510392,12.719470,Under way using engine,0.0,9.9,2.8,4,9108439,J8B5374,INGEBORG PILOT,Cargo,No additional information,11,88,GPS,5.1,DK CPH,08/02/2021 10:00:00,AIS,73,15,8,3
08/02/2021 12:31:45,Class A,377739000,55.510843,12.719532,Under way using engine,0.0,9.9,4.3,4,9108439,J8B5374,INGEBORG PILOT,Cargo,No additional information,11,88,GPS,5.1,DK CPH,08/02/2021 10:00:00,AIS,73,15,8,3
08/02/2021 12:31:46,Class A,266440000,55.486937,12.709663,Under way using engine,0.0,12.5,6.5,3,9227431,SKGQ,POLAR,Fishing,,11,61,GPS,6.4,SKAGEN,,AIS,42,19,5,6
08/02/2021 12:31:54,Class A,266440000,55.487447,12.709742,Under way using engine,0.0,12.3,4.7,3,9227431,SKGQ,POLAR,Fishing,,11,61,GPS,6.4,SKAGEN,,AIS,42,19,5,6
08/02/2021 12:31:55,Class A,377739000,55.511268,12.719603,Under way using engine,0.0,9.9,5.4,4,9108439,J8B5374,INGEBORG PILOT,Cargo,No additional information,11,88,GPS,5.1,DK CPH,08/02/2021 10:00:00,AIS,73,15,8,3
08/02/2021 12:32:05,Class A,377739000,55.511735,12.719665,Under way using engine,0.0,9.9,4.0,4,9108439,J8B5374,INGEBORG PILOT,Cargo,No additional information,11,88,GPS,5.1,DK CPH,08/02/2021 10:00:00,AIS,73,15,8,3
08/02/2021 12:32:06,Class A,266440000,55.488075,12.709835,Under way using engine,0.0,12.5,4.4,2,9227431,SKGQ,POLAR,Fishing,,11,61,GPS,6.4,SKAGEN,,AIS,42,19,5,6
08/02/2021 12:32:14,Class A,266440000,55.488587,12.709927,Under way using engine,0.0,12.4,5.4,3,9227431,SKGQ,POLAR,Fishing,,11,61,GPS,6.4,SKAGEN,,AIS,42,19,5,6
08/02/2021 12:32:15,Class A,377739000,55.512190,12.719715,Under way using engine,0.0,9.8,3.4,5,9108439,J8B5374,INGEBORG PILOT,Cargo,No additional information,11,88,GPS,5.1,DK CPH,08/02/2021 10:00:00,AIS,73,15,8,3
08/02/2021 12:32:25,Class A,377739000,55.512645,12.719787,Under way using engine,0.0,9.8,4.7,5,9108439,J8B5374,INGEBORG PILOT,Cargo,No additional information,11,88,GPS,5.1,DK CPH,08/02/2021 10:00:00,AIS,73,15,8,3
08/02/2021 12:32:25,Class A,266440000,55.489153,12.710013,Under way using engine,0.0,12.4,5.2,3,9227431,SKGQ,POLAR,Fishing,,11,61,GPS,6.4,SKAGEN,,AIS,42,19,5,6
08/02/2021 12:32:34,Class A,266440000,55.489725,12.710125,Under way using engine,0.0,12.5,5.9,4,9227431,SKGQ,POLAR,Fishing,,11,61,GPS,6.4,SKAGEN,,AIS,42,19,5,6
08/02/2021 12:32:34,Class A,377739000,55.513052,12.719862,Under way using engine,0.0,9.8,5.9,4,9108439,J8B5374,INGEBORG PILOT,Cargo,No additional information,11,88,GPS,5.1,DK CPH,08/02/2021 10:00:00,AIS,73,15,8,3
08/02/2021 12:32:45,Class A,377739000,55.513577,12.719933,Under way using engine,0.0,9.9,3.7,3,9108439,J8B5374,INGEBORG PILOT,Cargo,No additional information,11,88,GPS,5.1,DK CPH,08/02/2021 10:00:00,AIS,73,15,8,3
08/02/2021 12:32:46,Class A,266440000,55.490355,12.710242,Under way using engine,0.0,12.5,5.6,3,9227431,SKGQ,POLAR,Fishing,,11,61,GPS,6.4,SKAGEN,,AIS,42,19,5,6
08/02/2021 12:32:51,Class A,377739000,55.513577,12.719933,Under way using engine,0.0,9.9,3.7,3,9108439,J8B5374,INGEBORG PILOT,Cargo,No additional information,11,88,GPS,5.1,DK CPH,08/02/2021 10:00:00,AIS,73,15,8,3
08/02/2021 12:32:54,Class A,266440000,55.490877,12.710333,Under way using engine,0.0,12.6,5.3,3,9227431,SKGQ,POLAR,Fishing,,11,61,GPS,6.4,SKAGEN,,AIS,42,19,5,6
08/02/2021 12:32:55,Class A,377739000,55.513998,12.719983,Under way using engine,0.0,9.8,3.8,4,9108439,J8B5374,INGEBORG PILOT,Cargo,No additional information,11,88,GPS,5.1,DK CPH,08/02/2021 10:00:00,AIS,73,15,8,3
08/02/2021 12:33:05,Class A,377739000,55.514462,12.720057,Under way using engine,0.0,9.8,5.4,4,9108439,J8B5374,INGEBORG PILOT,Cargo,No additional information,11,88,GPS,5.1,DK CPH,08/02/2021 10:00:00,AIS,73,15,8,3
08/02/2021 12:33:06,Class A,266440000,55.491513,12.710443,Under way using engine,0.0,12.6,4.8,3,9227431,SKGQ,POLAR,Fishing,,11,61,GPS,6.4,SKAGEN,,AIS,42,19,5,6
08/02/2021 12:33:14,Class A,266440000,55.492045,12.710517,Under way using engine,0.0,12.9,4.2,3,9227431,SKGQ,POLAR,Fishing,,11,61,GPS,6.4,SKAGEN,,AIS,42,19,5,6
08/02/2021 12:33:15,Class A,377739000,55.514917,12.720110,Under way using engine,0.0,9.8,3.4,4,9108439,J8B5374,INGEBORG PILOT,Cargo,No additional information,11,88,GPS,5.1,DK CPH,08/02/2021 10:00:00,AIS,73,15,8,3
08/02/2021 12:33:25,Class A,377739000,55.515372,12.720177,Under way using engine,0.0,9.8,5.3,4,9108439,J8B5374,INGEBORG PILOT,Cargo,No additional information,11,88,GPS,5.1,DK CPH,08/02/2021 10:00:00,AIS,73,15,8,3
08/02/2021 12:33:25,Class A,266440000,55.492628,12.710628,Under way using engine,0.0,12.7,5.6,3,9227431,SKGQ,POLAR,Fishing,,11,61,GPS,6.4,SKAGEN,,AIS,42,19,5,6
08/02/2021 12:33:34,Class A,377739000,55.515782,12.720245,Under way using engine,0.0,9.8,5.6,4,9108439,J8B5374,INGEBORG PILOT,Cargo,No additional information,11,88,GPS,5.1,DK CPH,08/02/2021 10:00:00,AIS,73,15,8,3
08/02/2021 12:33:35,Class A,266440000,55.493222,12.710740,Under way using engine,0.0,13.0,5.8,4,9227431,SKGQ,POLAR,Fishing,,11,61,GPS,6.4,SKAGEN,,AIS,42,19,5,6
08/02/2021 12:33:44,Class A,377739000,55.516237,12.720320,Under way using engine,0.0,9.9,4.4,3,9108439,J8B5374,INGEBORG PILOT,Cargo,No additional information,11,88,GPS,5.1,DK CPH,08/02/2021 10:00:00,AIS,73,15,8,3
08/02/2021 12:33:46,Class A,266440000,55.493872,12.710863,Under way using engine,0.0,12.8,6.3,3,9227431,SKGQ,POLAR,Fishing,,11,61,GPS,6.4,SKAGEN,,AIS,42,19,5,6
08/02/2021 12:33:55,Class A,266440000,55.494408,12.710943,Under way using engine,0.0,13.0,4.6,2,9227431,SKGQ,POLAR,Fishing,,11,61,GPS,6.4,SKAGEN,,AIS,42,19,5,6
08/02/2021 12:33:55,Class A,377739000,55.516730,12.720387,Under way using engine,0.0,9.8,4.6,4,9108439,J8B5374,INGEBORG PILOT,Cargo,No additional information,11,88,GPS,5.1,DK CPH,08/02/2021 10:00:00,AIS,73,15,8,3
08/02/2021 12:34:05,Class A,377739000,55.517195,12.720472,Under way using engine,0.0,9.9,6.4,1,9108439,J8B5374,INGEBORG PILOT,Cargo,No additional information,11,88,GPS,5.1,DK CPH,08/02/2021 10:00:00,AIS,73,15,8,3
08/02/2021 12:34:06,Class A,266440000,55.495068,12.711040,Under way using engine,,13.0,4.3,4,9227431,SKGQ,POLAR,Fishing,,11,61,GPS,6.4,SKAGEN,,AIS,42,19,5,6
08/02/2021 12:34:08,Class A,377739000,55.517350,12.720500,Under way using engine,,9.9,6.1,0,9108439,J8B5374,INGEBORG PILOT,Cargo,No additional information,11,88,GPS,5.1,DK CPH,08/02/2021 10:00:00,AIS,73,15,8,3
08/02/2021 12:34:12,Class A,377739000,55.517495,12.720518,Under way using engine,,9.8,4.8,358,9108439,J8B5374,INGEBORG PILOT,Cargo,No additional information,11,88,GPS,5.1,DK CPH,08/02/2021 10:00:00,AIS,73,15,8,3
08/02/2021 12:34:14,Class A,266440000,55.495595,12.711142,Under way using engine,,12.8,5.7,5,9227431,SKGQ,POLAR,Fishing,,11,61,GPS,6.4,SKAGEN,,AIS,42,19,5,6
08/02/2021 12:34:16,Class A,377739000,55.517678,12.720527,Under way using engine,,9.8,2.4,357,9108439,J8B5374,INGEBORG PILOT,Cargo,No additional information,11,88,GPS,5.1,DK CPH,08/02/2021 10:00:00,AIS,73,15,8,3
08/02/2021 12:34:18,Class A,377739000,55.517787,12.720523,Under way using engine,,9.8,0.4,357,9108439,J8B5374,INGEBORG PILOT,Cargo,No additional information,11,88,GPS,5.1,DK CPH,08/02/2021 10:00:00,AIS,73,15,8,3
08/02/2021 12:34:21,Class A,377739000,55.517943,12.720512,Under way using engine,,9.7,358.5,358,9108439,J8B5374,INGEBORG PILOT,Cargo,No additional information,11,88,GPS,5.1,DK CPH,08/02/2021 10:00:00,AIS,73,15,8,3
08/02/2021 12:34:25,Class A,266440000,55.496197,12.711272,Under way using engine,0.0,13.0,7.0,5,9227431,SKGQ,POLAR,Fishing,,11,61,GPS,6.4,SKAGEN,,AIS,42,19,5,6
08/02/2021 12:34:25,Class A,377739000,55.518102,12.720498,Under way using engine,0.0,9.7,357.8,358,9108439,J8B5374,INGEBORG PILOT,Cargo,No additional information,11,88,GPS,5.1,DK CPH,08/02/2021 10:00:00,AIS,73,15,8,3
08/02/2021 12:34:28,Class A,377739000,55.518237,12.720495,Under way using engine,0.0,9.7,358.6,359,9108439,J8B5374,INGEBORG PILOT,Cargo,No additional information,11,88,GPS,5.1,DK CPH,08/02/2021 10:00:00,AIS,73,15,8,3
08/02/2021 12:34:32,Class A,377739000,55.518402,12.720488,Under way using engine,0.0,9.8,358.7,359,9108439,J8B5374,INGEBORG PILOT,Cargo,No additional information,11,88,GPS,5.1,DK CPH,08/02/2021 10:00:00,AIS,73,15,8,3
08/02/2021 12:34:34,Class A,377739000,55.518510,12.720492,Under way using engine,0.0,9.8,359.7,359,9108439,J8B5374,INGEBORG PILOT,Cargo,No additional information,11,88,GPS,5.1,DK CPH,08/02/2021 10:00:00,AIS,73,15,8,3
08/02/2021 12:34:34,Class A,266440000,55.496780,12.711415,Under way using engine,0.0,12.8,7.8,5,9227431,SKGQ,POLAR,Fishing,,11,61,GPS,6.4,SKAGEN,,AIS,42,19,5,6
08/02/2021 12:34:38,Class A,377739000,55.518690,12.720485,Under way using engine,0.0,9.7,359.3,359,9108439,J8B5374,INGEBORG PILOT,Cargo,No additional information,11,88,GPS,5.1,DK CPH,08/02/2021 10:00:00,AIS,73,15,8,3
08/02/2021 12:34:41,Class A,377739000,55.518848,12.720490,Under way using engine,0.0,9.8,0.4,359,9108439,J8B5374,INGEBORG PILOT,Cargo,No additional information,11,88,GPS,5.1,DK CPH,08/02/2021 10:00:00,AIS,73,15,8,3
08/02/2021 12:34:44,Class A,377739000,55.518963,12.720493,Under way using engine,0.0,9.8,0.9,359,9108439,J8B5374,INGEBORG PILOT,Cargo,No additional information,11,88,GPS,5.1,DK CPH,08/02/2021 10:00:00,AIS,73,15,8,3
08/02/2021 12:34:46,Class A,266440000,55.497442,12.711572,Under way using engine,0.0,13.1,7.6,5,9227431,SKGQ,POLAR,Fishing,,11,61,GPS,6.4,SKAGEN,,AIS,42,19,5,6
08/02/2021 12:34:48,Class A,377739000,55.519163,12.720495,Under way using engine,0.0,9.8,0.4,358,9108439,J8B5374,INGEBORG PILOT,Cargo,No additional information,11,88,GPS,5.1,DK CPH,08/02/2021 10:00:00,AIS,73,15,8,3
08/02/2021 12:34:55,Class A,266440000,55.497970,12.711702,Under way using engine,0.0,12.9,7.4,3,9227431,SKGQ,POLAR,Fishing,,11,61,GPS,6.4,SKAGEN,,AIS,42,19,5,6
08/02/2021 12:34:55,Class A,377739000,55.519463,12.720485,Under way using engine,0.0,9.8,358.4,359,9108439,J8B5374,INGEBORG PILOT,Cargo,No additional information,11,88,GPS,5.1,DK CPH,08/02/2021 10:00:00,AIS,73,15,8,3
08/02/2021 12:34:56,Class A,266440000,55.497970,12.711702,Under way using engine,0.0,12.9,7.4,3,9227431,SKGQ,POLAR,Fishing,,11,61,GPS,6.4,SKAGEN,,AIS,42,19,5,6
08/02/2021 12:35:05,Class A,377739000,55.519918,12.720478,Under way using engine,0.0,9.8,359.5,359,9108439,J8B5374,INGEBORG PILOT,Cargo,No additional information,11,88,GPS,5.1,DK CPH,08/02/2021 10:00:00,AIS,73,15,8,3
08/02/2021 12:35:06,Class A,266440000,55.498633,12.711818,Under way using engine,0.0,13.2,5.4,2,9227431,SKGQ,POLAR,Fishing,,11,61,GPS,6.4,SKAGEN,,AIS,42,19,5,6
08/02/2021 12:35:14,Class A,266440000,55.499177,12.711900,Under way using engine,0.0,13.1,4.8,2,9227431,SKGQ,POLAR,Fishing,,11,61,GPS,6.4,SKAGEN,,AIS,42,19,5,6
08/02/2021 12:35:16,Class A,377739000,55.520403,12.720482,Under way using engine,0.0,9.9,0.2,0,9108439,J8B5374,INGEBORG PILOT,Cargo,No additional information,11,88,GPS,5.1,DK CPH,08/02/2021 10:00:00,AIS,73,15,8,3
08/02/2021 12:35:25,Class A,377739000,55.520830,12.720490,Under way using engine,0.0,9.8,0.6,359,9108439,J8B5374,INGEBORG PILOT,Cargo,No additional information,11,88,GPS,5.1,DK CPH,08/02/2021 10:00:00,AIS,73,15,8,3
08/02/2021 12:35:25,Class A,266440000,55.499778,12.711983,Under way using engine,0.0,13.1,4.5,3,9227431,SKGQ,POLAR,Fishing,,11,61,GPS,6.4,SKAGEN,,AIS,42,19,5,6
08/02/2021 12:35:34,Class A,377739000,55.521240,12.720485,Under way using engine,0.0,9.8,359.5,359,9108439,J8B5374,INGEBORG PILOT,Cargo,No additional information,11,88,GPS,5.1,DK CPH,08/02/2021 10:00:00,AIS,73,15,8,3
08/02/2021 12:35:35,Class A,266440000,55.500388,12.712083,Under way using engine,,13.2,5.2,4,9227431,SKGQ,POLAR,Fishing,,11,61,GPS,6.4,SKAGEN,,AIS,42,19,5,6
08/02/2021 12:35:44,Class A,377739000,55.521693,12.720478,Under way using engine,0.0,9.8,359.1,359,9108439,J8B5374,INGEBORG PILOT,Cargo,No additional information,11,88,GPS,5.1,DK CPH,08/02/2021 10:00:00,AIS,73,15,8,3
08/02/2021 12:35:46,Class A,266440000,55.501043,12.712213,Under way using engine,0.0,13.0,5.9,3,9227431,SKGQ,POLAR,Fishing,,11,61,GPS,6.4,SKAGEN,,AIS,42,19,5,6
08/02/2021 12:35:55,Class A,377739000,55.522192,12.720467,Under way using engine,0.0,9.7,0.0,359,9108439,J8B5374,INGEBORG PILOT,Cargo,No additional information,11,88,GPS,5.1,DK CPH,08/02/2021 10:00:00,AIS,73,15,8,3
08/02/2021 12:35:55,Class A,266440000,55.501592,12.712310,Under way using engine,0.0,13.3,5.5,3,9227431,SKGQ,POLAR,Fishing,,11,61,GPS,6.4,SKAGEN,,AIS,42,19,5,6
08/02/2021 12:36:05,Class A,266440000,55.502193,12.712405,Under way using engine,0.0,13.1,5.0,2,9227431,SKGQ,POLAR,Fishing,,11,61,GPS,6.4,SKAGEN,,AIS,42,19,5,6
08/02/2021 12:36:05,Class A,377739000,55.522645,12.720463,Under way using engine,0.0,9.8,359.7,0,9108439,J8B5374,INGEBORG PILOT,Cargo,No additional information,11,88,GPS,5.1,DK CPH,08/02/2021 10:00:00,AIS,73,15,8,3
08/02/2021 12:36:14,Class A,266440000,55.502795,12.712492,Under way using engine,0.0,13.1,4.1,2,9227431,SKGQ,POLAR,Fishing,,11,61,GPS,6.4,SKAGEN,,AIS,42,19,5,6
08/02/2021 12:36:16,Class A,377739000,55.523127,12.720470,Under way using engine,0.0,9.8,0.8,359,9108439,J8B5374,INGEBORG PILOT,Cargo,No additional information,11,88,GPS,5.1,DK CPH,08/02/2021 10:00:00,AIS,73,15,8,3
08/02/2021 12:36:25,Class A,377739000,55.523555,12.720473,Under way using engine,0.0,9.8,359.9,359,9108439,J8B5374,INGEBORG PILOT,Cargo,No additional information,11,88,GPS,5.1,DK CPH,08/02/2021 10:00:00,AIS,73,15,8,3
08/02/2021 12:36:26,Class A,266440000,55.503463,12.712600,Under way using engine,0.0,13.2,4.9,4,9227431,SKGQ,POLAR,Fishing,,11,61,GPS,6.4,SKAGEN,,AIS,42,19,5,6
08/02/2021 12:36:34,Class A,377739000,55.523962,12.720465,Under way using engine,0.0,9.7,0.2,359,9108439,J8B5374,INGEBORG PILOT,Cargo,No additional information,11,88,GPS,5.1,DK CPH,08/02/2021 10:00:00,AIS,73,15,8,3
08/02/2021 12:36:35,Class A,266440000,55.503995,12.712715,Under way using engine,,13.0,6.5,5,9227431,SKGQ,POLAR,Fishing,,11,61,GPS,6.4,SKAGEN,,AIS,42,19,5,6
08/02/2021 12:36:44,Class A,377739000,55.524420,12.720470,Under way using engine,0.0,9.8,0.0,359,9108439,J8B5374,INGEBORG PILOT,Cargo,No additional information,11,88,GPS,5.1,DK CPH,08/02/2021 10:00:00,AIS,73,15,8,3
08/02/2021 12:36:46,Class A,266440000,55.504662,12.712868,Under way using engine,0.0,13.3,7.4,7,9227431,SKGQ,POLAR,Fishing,,11,61,GPS,6.4,SKAGEN,,AIS,42,19,5,6
08/02/2021 12:36:55,Class A,266440000,55.505188,12.713023,Under way using engine,0.0,12.9,9.1,6,9227431,SKGQ,POLAR,Fishing,,11,61,GPS,6.4,SKAGEN,,AIS,42,19,5,6
08/02/2021 12:36:55,Class A,377739000,55.524920,12.720473,Under way using engine,0.0,9.8,0.1,359,9108439,J8B5374,INGEBORG PILOT,Cargo,No additional information,11,88,GPS,5.1,DK CPH,08/02/2021 10:00:00,AIS,73,15,8,3
08/02/2021 12:37:05,Class A,377739000,55.525353,12.720468,Under way using engine,0.0,9.8,0.3,359,9108439,J8B5374,INGEBORG PILOT,Cargo,No additional information,11,88,GPS,5.1,DK CPH,08/02/2021 10:00:00,AIS,73,15,8,3
08/02/2021 12:37:05,Class A,266440000,55.505785,12.713170,Under way using engine,,13.2,8.2,7,9227431,SKGQ,POLAR,Fishing,,11,61,GPS,6.4,SKAGEN,,AIS,42,19,5,6
08/02/2021 12:37:14,Class A,266440000,55.506375,12.713350,Under way using engine,0.0,13.0,9.4,6,9227431,SKGQ,POLAR,Fishing,,11,61,GPS,6.4,SKAGEN,,AIS,42,19,5,6
08/02/2021 12:37:16,Class A,377739000,55.525860,12.720462,Under way using engine,0.0,9.9,359.3,359,9108439,J8B5374,INGEBORG PILOT,Cargo,No additional information,11,88,GPS,5.1,DK CPH,08/02/2021 10:00:00,AIS,73,15,8,3
08/02/2021 12:37:25,Class A,377739000,55.526290,12.720453,Under way using engine,0.0,9.9,359.3,359,9108439,J8B5374,INGEBORG PILOT,Cargo,No additional information,11,88,GPS,5.1,DK CPH,08/02/2021 10:00:00,AIS,73,15,8,3
08/02/2021 12:37:26,Class A,266440000,55.507018,12.713520,Under way using engine,0.0,12.9,8.1,5,9227431,SKGQ,POLAR,Fishing,,11,61,GPS,6.4,SKAGEN,,AIS,42,19,5,6
08/02/2021 12:37:34,Class A,377739000,55.526703,12.720462,Under way using engine,0.0,9.9,1.1,358,9108439,J8B5374,INGEBORG PILOT,Cargo,No additional information,11,88,GPS,5.1,DK CPH,08/02/2021 10:00:00,AIS,73,15,8,3
08/02/2021 12:37:36,Class A,266440000,55.507620,12.713650,Under way using engine,0.0,13.1,6.8,4,9227431,SKGQ,POLAR,Fishing,,11,61,GPS,6.4,SKAGEN,,AIS,42,19,5,6
08/02/2021 12:37:45,Class A,377739000,55.527207,12.720488,Under way using engine,,9.8,1.0,355,9108439,J8B5374,INGEBORG PILOT,Cargo,No additional information,11,88,GPS,5.1,DK CPH,08/02/2021 10:00:00,AIS,73,15,8,3
08/02/2021 12:37:46,Class A,266440000,55.508208,12.713762,Under way using engine,0.0,12.9,5.7,4,9227431,SKGQ,POLAR,Fishing,,11,61,GPS,6.4,SKAGEN,,AIS,42,19,5,6
08/02/2021 12:37:48,Class A,377739000,55.527342,12.720485,Under way using engine,,9.8,0.2,353,9108439,J8B5374,INGEBORG PILOT,Cargo,No additional information,11,88,GPS,5.1,DK CPH,08/02/2021 10:00:00,AIS,73,15,8,3
08/02/2021 12:37:51,Class A,377739000,55.527505,12.720475,Under way using engine,,9.8,358.7,352,9108439,J8B5374,INGEBORG PILOT,Cargo,No additional information,11,88,GPS,5.1,DK CPH,08/02/2021 10:00:00,AIS,73,15,8,3
08/02/2021 12:37:55,Class A,266440000,55.508747,12.713872,Under way using engine,0.0,13.0,6.4,5,9227431,SKGQ,POLAR,Fishing,,11,61,GPS,6.4,SKAGEN,,AIS,42,19,5,6
08/02/2021 12:37:55,Class A,377739000,55.527657,12.720450,Under way using engine,,9.7,355.8,352,9108439,J8B5374,INGEBORG PILOT,Cargo,No additional information,11,88,GPS,5.1,DK CPH,08/02/2021 10:00:00,AIS,73,15,8,3
08/02/2021 12:37:58,Class A,377739000,55.527792,12.720418,Under way using engine,,9.7,354.5,352,9108439,J8B5374,INGEBORG PILOT,Cargo,No additional information,11,88,GPS,5.1,DK CPH,08/02/2021 10:00:00,AIS,73,15,8,3
08/02/2021 12:38:01,Class A,377739000,55.527953,12.720388,Under way using engine,0.0,9.7,353.8,352,9108439,J8B5374,INGEBORG PILOT,Cargo,No additional information,11,88,GPS,5.1,DK CPH,08/02/2021 10:00:00,AIS,73,15,8,3
08/02/2021 12:38:05,Class A,377739000,55.528077,12.720372,Under way using engine,0.0,9.7,354.5,353,9108439,J8B5374,INGEBORG PILOT,Cargo,No additional information,11,88,GPS,5.1,DK CPH,08/02/2021 10:00:00,AIS,73,15,8,3
08/02/2021 12:38:05,Class A,266440000,55.509340,12.713998,Under way using engine,0.0,12.9,7.0,4,9227431,SKGQ,POLAR,Fishing,,11,61,GPS,6.4,SKAGEN,,AIS,42,19,5,6
08/02/2021 12:38:08,Class A,377739000,55.528257,12.720347,Under way using engine,0.0,9.7,355.2,352,9108439,J8B5374,INGEBORG PILOT,Cargo,No additional information,11,88,GPS,5.1,DK CPH,08/02/2021 10:00:00,AIS,73,15,8,3
08/02/2021 12:38:12,Class A,377739000,55.528400,12.720328,Under way using engine,0.0,9.7,355.7,351,9108439,J8B5374,INGEBORG PILOT,Cargo,No additional information,11,88,GPS,5.1,DK CPH,08/02/2021 10:00:00,AIS,73,15,8,3
08/02/2021 12:38:14,Class A,266440000,55.509940,12.714118,Under way using engine,0.0,13.1,6.5,3,9227431,SKGQ,POLAR,Fishing,,11,61,GPS,6.4,SKAGEN,,AIS,42,19,5,6
08/02/2021 12:38:16,Class A,377739000,55.528580,12.720298,Under way using engine,0.0,9.7,354.8,350,9108439,J8B5374,INGEBORG PILOT,Cargo,No additional information,11,88,GPS,5.1,DK CPH,08/02/2021 10:00:00,AIS,73,15,8,3
08/02/2021 12:38:18,Class A,377739000,55.528687,12.720282,Under way using engine,0.0,9.7,354.7,350,9108439,J8B5374,INGEBORG PILOT,Cargo,No additional information,11,88,GPS,5.1,DK CPH,08/02/2021 10:00:00,AIS,73,15,8,3
08/02/2021 12:38:22,Class A,377739000,55.528865,12.720237,Under way using engine,0.0,9.7,353.1,350,9108439,J8B5374,INGEBORG PILOT,Cargo,No additional information,11,88,GPS,5.1,DK CPH,08/02/2021 10:00:00,AIS,73,15,8,3
08/02/2021 12:38:25,Class A,377739000,55.528998,12.720208,Under way using engine,0.0,9.7,352.6,350,9108439,J8B5374,INGEBORG PILOT,Cargo,No additional information,11,88,GPS,5.1,DK CPH,08/02/2021 10:00:00,AIS,73,15,8,3
08/02/2021 12:38:26,Class A,266440000,55.510598,12.714235,Under way using engine,0.0,13.1,5.5,2,9227431,SKGQ,POLAR,Fishing,,11,61,GPS,6.4,SKAGEN,,AIS,42,19,5,6
08/02/2021 12:38:28,Class A,377739000,55.529153,12.720165,Under way using engine,0.0,9.7,351.7,350,9108439,J8B5374,INGEBORG PILOT,Cargo,No additional information,11,88,GPS,5.1,DK CPH,08/02/2021 10:00:00,AIS,73,15,8,3
08/02/2021 12:38:34,Class A,377739000,55.529398,12.720103,Under way using engine,0.0,9.7,352.1,351,9108439,J8B5374,INGEBORG PILOT,Cargo,No additional information,11,88,GPS,5.1,DK CPH,08/02/2021 10:00:00,AIS,73,15,8,3
08/02/2021 12:38:36,Class A,266440000,55.511200,12.714327,Under way using engine,0.0,13.1,5.0,3,9227431,SKGQ,POLAR,Fishing,,11,61,GPS,6.4,SKAGEN,,AIS,42,19,5,6
08/02/2021 12:38:45,Class A,377739000,55.529892,12.720003,Under way using engine,0.0,9.7,353.1,351,9108439,J8B5374,INGEBORG PILOT,Cargo,No additional information,11,88,GPS,5.1,DK CPH,08/02/2021 10:00:00,AIS,73,15,8,3
08/02/2021 12:38:46,Class A,266440000,55.511805,12.714428,Under way using engine,,13.2,5.2,4,9227431,SKGQ,POLAR,Fishing,,11,61,GPS,6.4,SKAGEN,,AIS,42,19,5,6
