# Timestamp,Type of mobile,MMSI,Latitude,Longitude,Navigational status,ROT,SOG,COG,Heading,IMO,Callsign,Name,Ship type,Cargo type,Width,Length,Type of position fixing device,Draught,Destination,ETA,Data source type
11/03/2018 07:36:19,Class A,219001261,56.148833,10.257000,Under way using engine,0.0,4.2,21.0,31,7236347,OWSG2,JOHN MADSEN,Dredging,,8,30,GPS,2.0,DK EGA,25/02/2019 09:00:00,AIS
11/03/2018 07:36:27,Class A,218176000,56.148935,10.285930,Under way using engine,0.0,8.4,315.1,318,8905115,DJLS,MAIKE,Cargo,,11,82,GPS,3.8,DK AAR,11/03/2018 10:00:00,AIS
11/03/2018 07:36:31,Class A,219001261,56.149000,10.257167,Under way using engine,,4.2,24.0,36,7236347,OWSG2,JOHN MADSEN,Dredging,,8,30,GPS,2.0,DK EGA,25/02/2019 09:00:00,AIS
11/03/2018 07:36:36,Class A,219001261,56.149167,10.257333,Under way using engine,,4.1,26.0,39,7236347,OWSG2,JOHN MADSEN,Dredging,,8,30,GPS,2.0,DK EGA,25/02/2019 09:00:00,AIS
11/03/2018 07:36:37,Class A,218176000,56.149212,10.285442,Under way using engine,0.0,8.4,315.2,318,8905115,DJLS,MAIKE,Cargo,,11,82,GPS,3.8,DK AAR,11/03/2018 10:00:00,AIS
11/03/2018 07:36:39,Class A,219001261,56.149167,10.257333,Under way using engine,,4.1,28.0,41,7236347,OWSG2,JOHN MADSEN,Dredging,,8,30,GPS,2.0,DK EGA,25/02/2019 09:00:00,AIS
11/03/2018 07:36:43,Class A,219001261,56.149167,10.257500,Under way using engine,,4.1,29.0,42,7236347,OWSG2,JOHN MADSEN,Dredging,,8,30,GPS,2.0,DK EGA,25/02/2019 09:00:00,AIS
11/03/2018 07:36:47,Class A,219001261,56.149333,10.257500,Under way using engine,,4.1,30.0,44,7236347,OWSG2,JOHN MADSEN,Dredging,,8,30,GPS,2.0,DK EGA,25/02/2019 09:00:00,AIS
11/03/2018 07:36:47,Class A,218176000,56.149495,10.284960,Under way using engine,,8.4,316.6,318,8905115,DJLS,MAIKE,Cargo,,11,82,GPS,3.8,DK AAR,11/03/2018 10:00:00,AIS
11/03/2018 07:36:51,Class A,219001261,56.149333,10.257667,Under way using engine,,4.1,32.0,46,7236347,OWSG2,JOHN MADSEN,Dredging,,8,30,GPS,2.0,DK EGA,25/02/2019 09:00:00,AIS
11/03/2018 07:36:53,Class A,219001261,56.149333,10.257667,Under way using engine,,4.0,33.0,48,7236347,OWSG2,JOHN MADSEN,Dredging,,8,30,GPS,2.0,DK EGA,25/02/2019 09:00:00,AIS
11/03/2018 07:36:55,Class A,218176000,56.149728,10.284600,Under way using engine,,8.4,318.4,314,8905115,DJLS,MAIKE,Cargo,,11,82,GPS,3.8,DK AAR,11/03/2018 10:00:00,AIS
11/03/2018 07:36:56,Class A,219001261,56.149333,10.257667,Under way using engine,,4.0,35.0,49,7236347,OWSG2,JOHN MADSEN,Dredging,,8,30,GPS,2.0,DK EGA,25/02/2019 09:00:00,AIS
11/03/2018 07:36:57,Class A,218176000,56.149788,10.284507,Under way using engine,,8.4,318.4,314,8905115,DJLS,MAIKE,Cargo,,11,82,GPS,3.8,DK AAR,11/03/2018 10:00:00,AIS
11/03/2018 07:36:59,Class A,219001261,56.149500,10.257833,Under way using engine,,4.0,37.0,50,7236347,OWSG2,JOHN MADSEN,Dredging,,8,30,GPS,2.0,DK EGA,25/02/2019 09:00:00,AIS
11/03/2018 07:37:02,Class A,218176000,56.149902,10.284315,Under way using engine,,8.4,317.6,312,8905115,DJLS,MAIKE,Cargo,,11,82,GPS,3.8,DK AAR,11/03/2018 10:00:00,AIS
11/03/2018 07:37:03,Class A,219001261,56.149500,10.258000,Under way using engine,,4.0,39.0,51,7236347,OWSG2,JOHN MADSEN,Dredging,,8,30,GPS,2.0,DK EGA,25/02/2019 09:00:00,AIS
11/03/2018 07:37:04,Class A,219001261,56.149500,10.258000,Under way using engine,,4.0,39.0,51,7236347,OWSG2,JOHN MADSEN,Dredging,,8,30,GPS,2.0,DK EGA,25/02/2019 09:00:00,AIS
11/03/2018 07:37:04,Class A,218176000,56.149982,10.284167,Under way using engine,,8.4,316.8,311,8905115,DJLS,MAIKE,Cargo,,11,82,GPS,3.8,DK AAR,11/03/2018 10:00:00,AIS
11/03/2018 07:37:06,Class A,219001261,56.149500,10.258000,Under way using engine,,4.0,39.0,52,7236347,OWSG2,JOHN MADSEN,Dredging,,8,30,GPS,2.0,DK EGA,25/02/2019 09:00:00,AIS
11/03/2018 07:37:07,Class A,218176000,56.150065,10.284017,Under way using engine,,8.4,315.5,310,8905115,DJLS,MAIKE,Cargo,,11,82,GPS,3.8,DK AAR,11/03/2018 10:00:00,AIS
11/03/2018 07:37:10,Class A,219001261,56.149667,10.258167,Under way using engine,,4.0,41.0,54,7236347,OWSG2,JOHN MADSEN,Dredging,,8,30,GPS,2.0,DK EGA,25/02/2019 09:00:00,AIS
11/03/2018 07:37:11,Class A,218176000,56.150168,10.283808,Under way using engine,,8.4,313.8,309,8905115,DJLS,MAIKE,Cargo,,11,82,GPS,3.8,DK AAR,11/03/2018 10:00:00,AIS
11/03/2018 07:37:13,Class A,219001261,56.149667,10.258167,Under way using engine,,4.0,43.0,55,7236347,OWSG2,JOHN MADSEN,Dredging,,8,30,GPS,2.0,DK EGA,25/02/2019 09:00:00,AIS
11/03/2018 07:37:15,Class A,218176000,56.150247,10.283650,Under way using engine,,8.4,313.1,309,8905115,DJLS,MAIKE,Cargo,,11,82,GPS,3.8,DK AAR,11/03/2018 10:00:00,AIS
11/03/2018 07:37:16,Class A,219001261,56.149667,10.258333,Under way using engine,,4.0,44.0,55,7236347,OWSG2,JOHN MADSEN,Dredging,,8,30,GPS,2.0,DK EGA,25/02/2019 09:00:00,AIS
11/03/2018 07:37:19,Class A,218176000,56.150372,10.283388,Under way using engine,,8.4,311.8,308,8905115,DJLS,MAIKE,Cargo,,11,82,GPS,3.8,DK AAR,11/03/2018 10:00:00,AIS
11/03/2018 07:37:19,Class A,219001261,56.149667,10.258333,Under way using engine,,4.0,44.0,56,7236347,OWSG2,JOHN MADSEN,Dredging,,8,30,GPS,2.0,DK EGA,25/02/2019 09:00:00,AIS
11/03/2018 07:37:21,Class A,218176000,56.150418,10.283278,Under way using engine,0.0,8.4,311.1,308,8905115,DJLS,MAIKE,Cargo,,11,82,GPS,3.8,DK AAR,11/03/2018 10:00:00,AIS
11/03/2018 07:37:23,Class A,219001261,56.149667,10.258500,Under way using engine,,4.0,47.0,58,7236347,OWSG2,JOHN MADSEN,Dredging,,8,30,GPS,2.0,DK EGA,25/02/2019 09:00:00,AIS
11/03/2018 07:37:25,Class A,218176000,56.150488,10.283118,Under way using engine,0.0,8.4,309.8,307,8905115,DJLS,MAIKE,Cargo,,11,82,GPS,3.8,DK AAR,11/03/2018 10:00:00,AIS
11/03/2018 07:37:27,Class A,219001261,56.149833,10.258500,Under way using engine,,4.1,49.0,60,7236347,OWSG2,JOHN MADSEN,Dredging,,8,30,GPS,2.0,DK EGA,25/02/2019 09:00:00,AIS
11/03/2018 07:37:28,Class A,218176000,56.150560,10.282960,Under way using engine,0.0,8.4,309.0,307,8905115,DJLS,MAIKE,Cargo,,11,82,GPS,3.8,DK AAR,11/03/2018 10:00:00,AIS
11/03/2018 07:37:31,Class A,219001261,56.149833,10.258667,Under way using engine,,4.1,51.0,63,7236347,OWSG2,JOHN MADSEN,Dredging,,8,30,GPS,2.0,DK EGA,25/02/2019 09:00:00,AIS
11/03/2018 07:37:31,Class A,218176000,56.150653,10.282743,Under way using engine,0.0,8.4,308.0,307,8905115,DJLS,MAIKE,Cargo,,11,82,GPS,3.8,DK AAR,11/03/2018 10:00:00,AIS
11/03/2018 07:37:33,Class A,219001261,56.149833,10.258667,Under way using engine,,4.0,52.0,64,7236347,OWSG2,JOHN MADSEN,Dredging,,8,30,GPS,2.0,DK EGA,25/02/2019 09:00:00,AIS
11/03/2018 07:37:37,Class A,219001261,56.149833,10.258833,Under way using engine,,4.0,55.0,67,7236347,OWSG2,JOHN MADSEN,Dredging,,8,30,GPS,2.0,DK EGA,25/02/2019 09:00:00,AIS
11/03/2018 07:37:37,Class A,218176000,56.150795,10.282415,Under way using engine,,8.4,307.5,306,8905115,DJLS,MAIKE,Cargo,,11,82,GPS,3.8,DK AAR,11/03/2018 10:00:00,AIS
11/03/2018 07:37:39,Class A,219001261,56.149833,10.259000,Under way using engine,,4.0,56.0,68,7236347,OWSG2,JOHN MADSEN,Dredging,,8,30,GPS,2.0,DK EGA,25/02/2019 09:00:00,AIS
11/03/2018 07:37:43,Class A,219001261,56.149833,10.259000,Under way using engine,,4.1,58.0,69,7236347,OWSG2,JOHN MADSEN,Dredging,,8,30,GPS,2.0,DK EGA,25/02/2019 09:00:00,AIS
11/03/2018 07:37:45,Class A,218176000,56.150955,10.282020,Under way using engine,,8.4,306.4,305,8905115,DJLS,MAIKE,Cargo,,11,82,GPS,3.8,DK AAR,11/03/2018 10:00:00,AIS
11/03/2018 07:37:47,Class A,219001261,56.150000,10.259167,Under way using engine,,4.1,60.0,69,7236347,OWSG2,JOHN MADSEN,Dredging,,8,30,GPS,2.0,DK EGA,25/02/2019 09:00:00,AIS
11/03/2018 07:37:47,Class A,218176000,56.151022,10.281848,Under way using engine,,8.4,306.2,304,8905115,DJLS,MAIKE,Cargo,,11,82,GPS,3.8,DK AAR,11/03/2018 10:00:00,AIS
11/03/2018 07:37:51,Class A,219001261,56.150000,10.259333,Under way using engine,,4.1,61.0,70,7236347,OWSG2,JOHN MADSEN,Dredging,,8,30,GPS,2.0,DK EGA,25/02/2019 09:00:00,AIS
11/03/2018 07:37:51,Class A,218176000,56.151112,10.281618,Under way using engine,0.0,8.4,305.5,304,8905115,DJLS,MAIKE,Cargo,,11,82,GPS,3.8,DK AAR,11/03/2018 10:00:00,AIS
11/03/2018 07:37:53,Class A,219001261,56.150000,10.259333,Under way using engine,,4.1,62.0,71,7236347,OWSG2,JOHN MADSEN,Dredging,,8,30,GPS,2.0,DK EGA,25/02/2019 09:00:00,AIS
11/03/2018 07:37:55,Class A,218176000,56.151198,10.281388,Under way using engine,0.0,8.4,304.9,304,8905115,DJLS,MAIKE,Cargo,,11,82,GPS,3.8,DK AAR,11/03/2018 10:00:00,AIS
11/03/2018 07:37:57,Class A,219001261,56.150000,10.259500,Under way using engine,0.0,4.1,63.0,72,7236347,OWSG2,JOHN MADSEN,Dredging,,8,30,GPS,2.0,DK EGA,25/02/2019 09:00:00,AIS
11/03/2018 07:37:57,Class A,218176000,56.151240,10.281272,Under way using engine,0.0,8.4,304.4,304,8905115,DJLS,MAIKE,Cargo,,11,82,GPS,3.8,DK AAR,11/03/2018 10:00:00,AIS
11/03/2018 07:37:59,Class A,219001261,56.150000,10.259500,Under way using engine,0.0,4.1,64.0,72,7236347,OWSG2,JOHN MADSEN,Dredging,,8,30,GPS,2.0,DK EGA,25/02/2019 09:00:00,AIS
11/03/2018 07:38:01,Class A,218176000,56.151325,10.281037,Under way using engine,0.0,8.4,303.7,303,8905115,DJLS,MAIKE,Cargo,,11,82,GPS,3.8,DK AAR,11/03/2018 10:00:00,AIS
11/03/2018 07:38:03,Class A,219001261,56.150000,10.259667,Under way using engine,0.0,4.1,65.0,73,7236347,OWSG2,JOHN MADSEN,Dredging,,8,30,GPS,2.0,DK EGA,25/02/2019 09:00:00,AIS
11/03/2018 07:38:06,Class A,219001261,56.150000,10.259833,Under way using engine,0.0,4.2,67.0,73,7236347,OWSG2,JOHN MADSEN,Dredging,,8,30,GPS,2.0,DK EGA,25/02/2019 09:00:00,AIS
11/03/2018 07:38:07,Class A,218176000,56.151445,10.280687,Under way using engine,0.0,8.4,302.8,303,8905115,DJLS,MAIKE,Cargo,,11,82,GPS,3.8,DK AAR,11/03/2018 10:00:00,AIS
11/03/2018 07:38:10,Class A,219001261,56.150000,10.260000,Under way using engine,0.0,4.2,68.0,75,7236347,OWSG2,JOHN MADSEN,Dredging,,8,30,GPS,2.0,DK EGA,25/02/2019 09:00:00,AIS
11/03/2018 07:38:13,Class A,219001261,56.150167,10.260000,Under way using engine,0.0,4.2,69.0,75,7236347,OWSG2,JOHN MADSEN,Dredging,,8,30,GPS,2.0,DK EGA,25/02/2019 09:00:00,AIS
11/03/2018 07:38:19,Class A,218176000,56.151697,10.279980,Under way using engine,0.0,8.4,302.6,303,8905115,DJLS,MAIKE,Cargo,,11,82,GPS,3.8,DK AAR,11/03/2018 10:00:00,AIS
11/03/2018 07:38:19,Class A,219001261,56.150167,10.260333,Under way using engine,0.0,4.3,70.0,76,7236347,OWSG2,JOHN MADSEN,Dredging,,8,30,GPS,2.0,DK EGA,25/02/2019 09:00:00,AIS
11/03/2018 07:38:28,Class A,218176000,56.151855,10.279507,Under way using engine,0.0,8.4,302.2,302,8905115,DJLS,MAIKE,Cargo,,11,82,GPS,3.8,DK AAR,11/03/2018 10:00:00,AIS
11/03/2018 07:38:31,Class A,219001261,56.150167,10.260667,Under way using engine,0.0,4.3,73.0,78,7236347,OWSG2,JOHN MADSEN,Dredging,,8,30,GPS,2.0,DK EGA,25/02/2019 09:00:00,AIS
11/03/2018 07:38:38,Class A,218176000,56.152065,10.278895,Under way using engine,0.0,8.5,301.5,301,8905115,DJLS,MAIKE,Cargo,,11,82,GPS,3.8,DK AAR,11/03/2018 10:00:00,AIS
11/03/2018 07:38:39,Class A,219001261,56.150167,10.261000,Under way using engine,0.0,4.3,75.0,79,7236347,OWSG2,JOHN MADSEN,Dredging,,8,30,GPS,2.0,DK EGA,25/02/2019 09:00:00,AIS
11/03/2018 07:38:47,Class A,218176000,56.152258,10.278285,Under way using engine,0.0,8.5,300.6,301,8905115,DJLS,MAIKE,Cargo,,11,82,GPS,3.8,DK AAR,11/03/2018 10:00:00,AIS
11/03/2018 07:38:51,Class A,219001261,56.150333,10.261500,Under way using engine,0.0,4.4,76.0,78,7236347,OWSG2,JOHN MADSEN,Dredging,,8,30,GPS,2.0,DK EGA,25/02/2019 09:00:00,AIS
11/03/2018 07:38:57,Class A,218176000,56.152450,10.277673,Under way using engine,0.0,8.5,299.7,301,8905115,DJLS,MAIKE,Cargo,,11,82,GPS,3.8,DK AAR,11/03/2018 10:00:00,AIS
11/03/2018 07:38:59,Class A,219001261,56.150333,10.261667,Under way using engine,0.0,4.4,76.0,76,7236347,OWSG2,JOHN MADSEN,Dredging,,8,30,GPS,2.0,DK EGA,25/02/2019 09:00:00,AIS
11/03/2018 07:39:09,Class A,218176000,56.152680,10.276930,Under way using engine,0.0,8.5,299.2,301,8905115,DJLS,MAIKE,Cargo,,11,82,GPS,3.8,DK AAR,11/03/2018 10:00:00,AIS
11/03/2018 07:39:10,Class A,219001261,56.150333,10.262167,Under way using engine,0.0,4.5,74.0,71,7236347,OWSG2,JOHN MADSEN,Dredging,,8,30,GPS,2.0,DK EGA,25/02/2019 09:00:00,AIS
11/03/2018 07:39:18,Class A,218176000,56.152858,10.276370,Under way using engine,0.0,8.5,299.3,301,8905115,DJLS,MAIKE,Cargo,,11,82,GPS,3.8,DK AAR,11/03/2018 10:00:00,AIS
11/03/2018 07:39:19,Class A,219001261,56.150500,10.262500,Under way using engine,,4.5,72.0,68,7236347,OWSG2,JOHN MADSEN,Dredging,,8,30,GPS,2.0,DK EGA,25/02/2019 09:00:00,AIS
11/03/2018 07:39:26,Class A,219001261,56.150500,10.262667,Under way using engine,0.0,4.5,70.0,66,7236347,OWSG2,JOHN MADSEN,Dredging,,8,30,GPS,2.0,DK EGA,25/02/2019 09:00:00,AIS
11/03/2018 07:39:28,Class A,218176000,56.153033,10.275815,Under way using engine,0.0,8.5,299.4,301,8905115,DJLS,MAIKE,Cargo,,11,82,GPS,3.8,DK AAR,11/03/2018 10:00:00,AIS
11/03/2018 07:39:31,Class A,219001261,56.150500,10.262833,Under way using engine,0.0,4.5,69.0,65,7236347,OWSG2,JOHN MADSEN,Dredging,,8,30,GPS,2.0,DK EGA,25/02/2019 09:00:00,AIS
11/03/2018 07:39:33,Class A,219001261,56.150500,10.263000,Under way using engine,0.0,4.5,68.0,64,7236347,OWSG2,JOHN MADSEN,Dredging,,8,30,GPS,2.0,DK EGA,25/02/2019 09:00:00,AIS
11/03/2018 07:39:37,Class A,219001261,56.150667,10.263000,Under way using engine,0.0,4.5,67.0,63,7236347,OWSG2,JOHN MADSEN,Dredging,,8,30,GPS,2.0,DK EGA,25/02/2019 09:00:00,AIS
11/03/2018 07:39:38,Class A,218176000,56.153227,10.275198,Under way using engine,0.0,8.5,299.3,301,8905115,DJLS,MAIKE,Cargo,,11,82,GPS,3.8,DK AAR,11/03/2018 10:00:00,AIS
11/03/2018 07:39:39,Class A,219001261,56.150667,10.263167,Under way using engine,0.0,4.5,66.0,63,7236347,OWSG2,JOHN MADSEN,Dredging,,8,30,GPS,2.0,DK EGA,25/02/2019 09:00:00,AIS
11/03/2018 07:39:43,Class A,219001261,56.150667,10.263333,Under way using engine,0.0,4.5,65.0,62,7236347,OWSG2,JOHN MADSEN,Dredging,,8,30,GPS,2.0,DK EGA,25/02/2019 09:00:00,AIS
11/03/2018 07:39:47,Class A,218176000,56.153415,10.274582,Under way using engine,0.0,8.5,299.3,301,8905115,DJLS,MAIKE,Cargo,,11,82,GPS,3.8,DK AAR,11/03/2018 10:00:00,AIS
11/03/2018 07:39:51,Class A,219001261,56.150667,10.263500,Under way using engine,0.0,4.5,62.0,60,7236347,OWSG2,JOHN MADSEN,Dredging,,8,30,GPS,2.0,DK EGA,25/02/2019 09:00:00,AIS
11/03/2018 07:39:57,Class A,218176000,56.153605,10.273972,Under way using engine,0.0,8.5,299.6,301,8905115,DJLS,MAIKE,Cargo,,11,82,GPS,3.8,DK AAR,11/03/2018 10:00:00,AIS
11/03/2018 07:40:00,Class A,219001261,56.150833,10.263833,Under way using engine,0.0,4.5,60.0,61,7236347,OWSG2,JOHN MADSEN,Dredging,,8,30,GPS,2.0,DK EGA,25/02/2019 09:00:00,AIS
11/03/2018 07:40:09,Class A,218176000,56.153830,10.273242,Under way using engine,0.0,8.5,299.4,301,8905115,DJLS,MAIKE,Cargo,,11,82,GPS,3.8,DK AAR,11/03/2018 10:00:00,AIS
11/03/2018 07:40:10,Class A,219001261,56.151000,10.264167,Under way using engine,0.0,4.5,60.0,61,7236347,OWSG2,JOHN MADSEN,Dredging,,8,30,GPS,2.0,DK EGA,25/02/2019 09:00:00,AIS
11/03/2018 07:40:18,Class A,218176000,56.154005,10.272693,Under way using engine,0.0,8.5,300.0,300,8905115,DJLS,MAIKE,Cargo,,11,82,GPS,3.8,DK AAR,11/03/2018 10:00:00,AIS
11/03/2018 07:40:19,Class A,219001261,56.151000,10.264500,Under way using engine,0.0,4.5,58.0,58,7236347,OWSG2,JOHN MADSEN,Dredging,,8,30,GPS,2.0,DK EGA,25/02/2019 09:00:00,AIS
11/03/2018 07:40:28,Class A,218176000,56.154182,10.272140,Under way using engine,0.0,8.5,299.7,299,8905115,DJLS,MAIKE,Cargo,,11,82,GPS,3.8,DK AAR,11/03/2018 10:00:00,AIS
11/03/2018 07:40:31,Class A,219001261,56.151167,10.264833,Under way using engine,,4.4,55.0,53,7236347,OWSG2,JOHN MADSEN,Dredging,,8,30,GPS,2.0,DK EGA,25/02/2019 09:00:00,AIS
11/03/2018 07:40:38,Class A,218176000,56.154372,10.271515,Under way using engine,,8.5,298.8,298,8905115,DJLS,MAIKE,Cargo,,11,82,GPS,3.8,DK AAR,11/03/2018 10:00:00,AIS
11/03/2018 07:40:39,Class A,219001261,56.151333,10.265000,Under way using engine,,4.4,52.0,50,7236347,OWSG2,JOHN MADSEN,Dredging,,8,30,GPS,2.0,DK EGA,25/02/2019 09:00:00,AIS
11/03/2018 07:40:45,Class A,218176000,56.154502,10.271072,Under way using engine,0.0,8.5,298.0,297,8905115,DJLS,MAIKE,Cargo,,11,82,GPS,3.8,DK AAR,11/03/2018 10:00:00,AIS
11/03/2018 07:40:46,Class A,219001261,56.151333,10.265167,Under way using engine,,4.4,49.0,45,7236347,OWSG2,JOHN MADSEN,Dredging,,8,30,GPS,2.0,DK EGA,25/02/2019 09:00:00,AIS
11/03/2018 07:40:47,Class A,218176000,56.154557,10.270882,Under way using engine,0.0,8.5,297.5,297,8905115,DJLS,MAIKE,Cargo,,11,82,GPS,3.8,DK AAR,11/03/2018 10:00:00,AIS
11/03/2018 07:40:51,Class A,219001261,56.151500,10.265333,Under way using engine,,4.4,47.0,42,7236347,OWSG2,JOHN MADSEN,Dredging,,8,30,GPS,2.0,DK EGA,25/02/2019 09:00:00,AIS
11/03/2018 07:40:51,Class A,218176000,56.154628,10.270627,Under way using engine,0.0,8.5,296.9,297,8905115,DJLS,MAIKE,Cargo,,11,82,GPS,3.8,DK AAR,11/03/2018 10:00:00,AIS
11/03/2018 07:40:53,Class A,219001261,56.151500,10.265333,Under way using engine,,4.4,47.0,40,7236347,OWSG2,JOHN MADSEN,Dredging,,8,30,GPS,2.0,DK EGA,25/02/2019 09:00:00,AIS
11/03/2018 07:40:56,Class A,219001261,56.151500,10.265500,Under way using engine,,4.4,44.0,38,7236347,OWSG2,JOHN MADSEN,Dredging,,8,30,GPS,2.0,DK EGA,25/02/2019 09:00:00,AIS
11/03/2018 07:40:57,Class A,218176000,56.154732,10.270243,Under way using engine,0.0,8.5,296.0,297,8905115,DJLS,MAIKE,Cargo,,11,82,GPS,3.8,DK AAR,11/03/2018 10:00:00,AIS
11/03/2018 07:41:00,Class A,219001261,56.151667,10.265500,Under way using engine,,4.4,42.0,36,7236347,OWSG2,JOHN MADSEN,Dredging,,8,30,GPS,2.0,DK EGA,25/02/2019 09:00:00,AIS
11/03/2018 07:41:03,Class A,219001261,56.151667,10.265500,Under way using engine,,4.4,40.0,34,7236347,OWSG2,JOHN MADSEN,Dredging,,8,30,GPS,2.0,DK EGA,25/02/2019 09:00:00,AIS
11/03/2018 07:41:06,Class A,219001261,56.151833,10.265667,Under way using engine,,4.4,38.0,32,7236347,OWSG2,JOHN MADSEN,Dredging,,8,30,GPS,2.0,DK EGA,25/02/2019 09:00:00,AIS
11/03/2018 07:41:09,Class A,218176000,56.154937,10.269470,Under way using engine,0.0,8.5,295.1,297,8905115,DJLS,MAIKE,Cargo,,11,82,GPS,3.8,DK AAR,11/03/2018 10:00:00,AIS
11/03/2018 07:41:10,Class A,219001261,56.151833,10.265667,Under way using engine,,4.4,35.0,30,7236347,OWSG2,JOHN MADSEN,Dredging,,8,30,GPS,2.0,DK EGA,25/02/2019 09:00:00,AIS
11/03/2018 07:41:11,Class A,218176000,56.154937,10.269470,Under way using engine,0.0,8.5,295.1,297,8905115,DJLS,MAIKE,Cargo,,11,82,GPS,3.8,DK AAR,11/03/2018 10:00:00,AIS
11/03/2018 07:41:13,Class A,219001261,56.151833,10.265667,Under way using engine,,4.4,34.0,29,7236347,OWSG2,JOHN MADSEN,Dredging,,8,30,GPS,2.0,DK EGA,25/02/2019 09:00:00,AIS
11/03/2018 07:41:16,Class A,219001261,56.152000,10.265833,Under way using engine,,4.5,32.0,28,7236347,OWSG2,JOHN MADSEN,Dredging,,8,30,GPS,2.0,DK EGA,25/02/2019 09:00:00,AIS
11/03/2018 07:41:18,Class A,218176000,56.155088,10.268888,Under way using engine,0.0,8.5,295.0,297,8905115,DJLS,MAIKE,Cargo,,11,82,GPS,3.8,DK AAR,11/03/2018 10:00:00,AIS
11/03/2018 07:41:19,Class A,219001261,56.152000,10.265833,Under way using engine,,4.5,31.0,28,7236347,OWSG2,JOHN MADSEN,Dredging,,8,30,GPS,2.0,DK EGA,25/02/2019 09:00:00,AIS
11/03/2018 07:41:23,Class A,219001261,56.152000,10.265833,Under way using engine,,4.5,29.0,27,7236347,OWSG2,JOHN MADSEN,Dredging,,8,30,GPS,2.0,DK EGA,25/02/2019 09:00:00,AIS
11/03/2018 07:41:27,Class A,219001261,56.152167,10.265833,Under way using engine,0.0,4.5,27.0,26,7236347,OWSG2,JOHN MADSEN,Dredging,,8,30,GPS,2.0,DK EGA,25/02/2019 09:00:00,AIS
11/03/2018 07:41:28,Class A,218176000,56.155245,10.268310,Under way using engine,0.0,8.5,295.4,297,8905115,DJLS,MAIKE,Cargo,,11,82,GPS,3.8,DK AAR,11/03/2018 10:00:00,AIS
11/03/2018 07:41:31,Class A,219001261,56.152167,10.266000,Under way using engine,0.0,4.5,25.0,25,7236347,OWSG2,JOHN MADSEN,Dredging,,8,30,GPS,2.0,DK EGA,25/02/2019 09:00:00,AIS
11/03/2018 07:41:33,Class A,219001261,56.152333,10.266000,Under way using engine,0.0,4.6,26.0,25,7236347,OWSG2,JOHN MADSEN,Dredging,,8,30,GPS,2.0,DK EGA,25/02/2019 09:00:00,AIS
11/03/2018 07:41:36,Class A,219001261,56.152333,10.266000,Under way using engine,0.0,4.6,24.0,24,7236347,OWSG2,JOHN MADSEN,Dredging,,8,30,GPS,2.0,DK EGA,25/02/2019 09:00:00,AIS
11/03/2018 07:41:38,Class A,218176000,56.155417,10.267670,Under way using engine,,8.5,295.5,296,8905115,DJLS,MAIKE,Cargo,,11,82,GPS,3.8,DK AAR,11/03/2018 10:00:00,AIS
11/03/2018 07:41:39,Class A,219001261,56.152500,10.266000,Under way using engine,0.0,4.6,22.0,23,7236347,OWSG2,JOHN MADSEN,Dredging,,8,30,GPS,2.0,DK EGA,25/02/2019 09:00:00,AIS
11/03/2018 07:41:43,Class A,219001261,56.152500,10.266167,Under way using engine,0.0,4.6,21.0,23,7236347,OWSG2,JOHN MADSEN,Dredging,,8,30,GPS,2.0,DK EGA,25/02/2019 09:00:00,AIS
11/03/2018 07:41:44,Class A,218176000,56.155528,10.267230,Under way using engine,,8.5,295.5,294,8905115,DJLS,MAIKE,Cargo,,11,82,GPS,3.8,DK AAR,11/03/2018 10:00:00,AIS
11/03/2018 07:41:47,Class A,218176000,56.155577,10.267040,Under way using engine,,8.5,295.4,294,8905115,DJLS,MAIKE,Cargo,,11,82,GPS,3.8,DK AAR,11/03/2018 10:00:00,AIS
11/03/2018 07:41:51,Class A,219001261,56.152667,10.266167,Under way using engine,0.0,4.6,19.0,24,7236347,OWSG2,JOHN MADSEN,Dredging,,8,30,GPS,2.0,DK EGA,25/02/2019 09:00:00,AIS
11/03/2018 07:41:51,Class A,218176000,56.155642,10.266782,Under way using engine,,8.5,295.1,293,8905115,DJLS,MAIKE,Cargo,,11,82,GPS,3.8,DK AAR,11/03/2018 10:00:00,AIS
11/03/2018 07:41:55,Class A,218176000,56.155688,10.266588,Under way using engine,,8.5,294.3,292,8905115,DJLS,MAIKE,Cargo,,11,82,GPS,3.8,DK AAR,11/03/2018 10:00:00,AIS
11/03/2018 07:41:57,Class A,218176000,56.155732,10.266390,Under way using engine,,8.5,293.8,292,8905115,DJLS,MAIKE,Cargo,,11,82,GPS,3.8,DK AAR,11/03/2018 10:00:00,AIS
11/03/2018 07:42:00,Class A,219001261,56.152833,10.266333,Under way using engine,0.0,4.6,19.0,25,7236347,OWSG2,JOHN MADSEN,Dredging,,8,30,GPS,2.0,DK EGA,25/02/2019 09:00:00,AIS
11/03/2018 07:42:01,Class A,218176000,56.155790,10.266127,Under way using engine,,8.5,293.1,291,8905115,DJLS,MAIKE,Cargo,,11,82,GPS,3.8,DK AAR,11/03/2018 10:00:00,AIS
11/03/2018 07:42:05,Class A,218176000,56.155850,10.265862,Under way using engine,,8.5,292.3,290,8905115,DJLS,MAIKE,Cargo,,11,82,GPS,3.8,DK AAR,11/03/2018 10:00:00,AIS
11/03/2018 07:42:09,Class A,218176000,56.155907,10.265597,Under way using engine,0.0,8.5,291.5,290,8905115,DJLS,MAIKE,Cargo,,11,82,GPS,3.8,DK AAR,11/03/2018 10:00:00,AIS
